Date,ProductName,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email,DayOfWeek,TotalSales
2023-01-04 20:00:00,Fruit Cake,5,7.525054339,South,Cash,FALSE,Sunny,29.0760688,Good,Neutral,32,Online Order,Jennifer Phillips,"86085 Marcus Keys
Cooleychester, MN 19841",001-993-642-1195x44396,hayers@example.com,Lonnie Galvan,james65@example.com,Wednesday,37.62527169
2023-01-04 21:00:00,Pizza Beef Double decker,1,8.7036114,North,Cash,TRUE,Cloudy,28.39835798,Average,Neutral,41,In Store,Billy Burns,"21847 Miller Burgs Apt. 784
North Scott, DC 65906",+1-392-669-8113x334,keithhiggins@example.net,Elizabeth Foster,,Wednesday,8.7036114
2023-01-04 22:00:00,Carrot Cake,2,17.57823822,East,Online,TRUE,Rainy,27.29607553,Poor,Negative,42,Online Order,Meredith Jarvis,"1406 Hernandez Shoal Suite 681
West Kevinmouth, CO 73653",955.869.1657,,Natalie Webb,burtonscott@example.com,Wednesday,35.15647645
2023-01-04 23:00:00,Carrot Cake,1,10.34278471,South,Credit Card,TRUE,Cloudy,27.57399206,Good,Negative,32,Online Order,Garrett Woodward,"343 Jeremy Rapid Suite 576
Kaylachester, CO 96021",001-886-447-1487x741,kbryant@example.org,Robin Ferguson,eortiz@example.com,Wednesday,10.34278471
2023-01-05 00:00:00,Pizza Beef Double decker,4,17.40222461,West,Cash,FALSE,Sunny,22.64617866,Good,Neutral,30,In Store,Ashley Richardson,"742 Leach Green
Millershire, PW 56386",304-888-2317x670,lrussell@example.net,Tracie Myers,douglas41@example.com,Thursday,69.60889843
2023-01-05 01:00:00,Fruit Cake,1,15.63520586,East,Credit Card,TRUE,Cloudy,,Excellent,Positive,30,Online Order,Laura Williams,"USCGC Yang
FPO AE 28672",001-298-917-2349x106,lisa94@example.net,Catherine Williams,sarahfrench@example.org,Thursday,15.63520586
2023-01-05 02:00:00,Pizza Beef Double decker,4,7.657563879,North,Online,TRUE,Cloudy,28.1264048,Good,,27,In Store,Ryan Smith,"40103 Gardner Ville
Malonemouth, MA 89448",497-585-4292x68463,luisking@example.net,Jonathon Dixon,jasminebecker@example.org,Thursday,30.63025552
2023-01-05 03:00:00,Chocolate Cake,4,12.61169549,West,Online,TRUE,Sunny,21.96619793,Average,Positive,43,In Store,Jessica Smith,"Unit 8659 Box 4224
DPO AA 88233",+1-934-723-5702x03026,tammy27@example.net,Mrs. Nicole White,monica44@example.org,Thursday,50.44678197
2023-01-05 04:00:00,Red Velvet Cake,3,15.16080982,South,Cash,FALSE,Sunny,,Average,,23,Online Order,Leah Moon,"58612 Christina Mountain
North Kelseymouth, IA 23450",(632)649-5987,jordanthomas@example.net,Elizabeth Mueller,nathan75@example.net,Thursday,45.48242947
2023-01-05 05:00:00,Pizza Margherita,5,8.525558222,South,Online,TRUE,Cloudy,33.98665968,Poor,Positive,40,Phone Order,Randy Mayer,"314 David Prairie Apt. 210
North Emma, CA 94063",001-911-377-3593x484,greenrebecca@example.org,Jonathon Owens,,Thursday,42.62779111
2023-01-05 06:00:00,Red Velvet Cake,4,17.46032766,East,Cash,FALSE,Cloudy,34.20960349,Poor,Negative,42,Online Order,Sara Marshall,"31607 Richardson Flat Apt. 530
Mikeburgh, DC 71321",(958)734-8343x815,kellybrown@example.org,Jonathan Shelton,devin36@example.org,Thursday,69.84131063
2023-01-05 07:00:00,Fruit Cake,3,13.17241486,East,Credit Card,TRUE,Rainy,,Poor,Negative,55,Phone Order,David Aguilar,"932 James Avenue Suite 616
Port Darrylstad, OK 17583",849-753-0480x1480,davisrobert@example.net,Andrew Brewer,seanpatrick@example.net,Thursday,39.51724459
2023-01-05 08:00:00,Red Velvet Cake,5,7.478630757,East,Cash,TRUE,Sunny,22.0327531,Poor,Negative,27,In Store,Lauren Powell,"PSC 9707, Box 8226
APO AA 69575",557.210.6658x922,bankstoni@example.org,Alex Sharp,mary60@example.org,Thursday,37.39315378
2023-01-05 09:00:00,Carrot Cake,4,13.74476639,South,Cash,TRUE,Cloudy,27.7759944,Average,Neutral,50,Phone Order,Colin Hughes,"03268 Jessica Inlet Suite 781
Floresbury, TX 72256",+1-256-747-2139x38713,wgross@example.com,Tina Allen,omoreno@example.org,Thursday,54.97906557
2023-01-05 10:00:00,Cheesecake,4,19.99570706,West,Credit Card,FALSE,Sunny,21.68913844,Excellent,Negative,23,Online Order,Jason Robbins,"48866 Annette Causeway Suite 502
Karashire, TX 13266",713.225.9879x848,twarner@example.net,Kimberly Cervantes,sherrymurillo@example.org,Thursday,79.98282825
2023-01-05 11:00:00,Pizza Margherita,1,7.257822375,South,Cash,TRUE,Rainy,34.00981128,Poor,Negative,28,Online Order,Raymond Williams,"552 Matthew Locks Suite 472
Brianchester, AR 03521",(729)482-2733,robin73@example.net,Michael Anderson,ruben97@example.net,Thursday,7.257822375
2023-01-05 12:00:00,Vanilla Cake,1,17.25135395,North,Cash,TRUE,Cloudy,22.75369441,Excellent,Neutral,26,Phone Order,Amanda Russell,"002 Roberts Keys Suite 150
South Colleenberg, ME 51609",(910)242-6632,felicialowe@example.net,Sonya Castillo,zmccarthy@example.org,Thursday,17.25135395
2023-01-05 13:00:00,Fruit Cake,5,8.109635048,South,Online,FALSE,Cloudy,23.7914879,Good,Neutral,46,Online Order,Donna Khan,"PSC 8714, Box 1672
APO AA 84250",+1-865-266-6014x648,stephen77@example.org,Traci Stanton,gravesgina@example.org,Thursday,40.54817524
2023-01-05 14:00:00,Pizza Margherita,4,16.73582494,North,Credit Card,FALSE,Cloudy,26.0995479,Good,Positive,52,Phone Order,Lisa Farmer,"37567 Pruitt Highway Suite 269
Nancyton, GA 05819",001-280-323-7394x3230,gross@example.org,Christopher Wilson,cjackson@example.com,Thursday,66.94329977
2023-01-05 15:00:00,Red Velvet Cake,2,16.01866885,West,Cash,FALSE,Sunny,25.74746703,Poor,Neutral,17,In Store,Dwayne Pratt,"PSC 5220, Box 3802
APO AA 08829",9547293578,janetgonzalez@example.com,Mackenzie Watson,omarquez@example.net,Thursday,32.03733769
2023-01-05 16:00:00,Carrot Cake,1,9.507340784,East,Credit Card,TRUE,Rainy,,Good,Neutral,30,Phone Order,Ruth Stone,"80597 Drew Bypass
Lake Chelsea, WY 25655",(804)992-4652x54747,stephaniestanley@example.org,Heather Davis,kristi56@example.net,Thursday,9.507340784
2023-01-05 17:00:00,Pizza Pepperoni,5,9.887346763,East,Credit Card,FALSE,Sunny,26.84475231,Excellent,Negative,34,Phone Order,Tony Anderson,"482 Nunez Union
Port Brandon, LA 61137",950-806-7506x2373,zmason@example.com,Richard Green,nancygarcia@example.net,Thursday,49.43673382
2023-01-05 18:00:00,Vanilla Cake,4,16.88782088,South,Cash,TRUE,Cloudy,22.5615239,Excellent,,46,Phone Order,Robert Fields MD,"1144 Jones Viaduct
Traceyburgh, WA 63663",7712035703,lindsey69@example.org,Megan Brown,hollygrant@example.org,Thursday,67.55128352
2023-01-05 19:00:00,Pizza Margherita,4,11.92168268,East,Online,FALSE,Rainy,24.00814843,Good,Positive,37,Phone Order,Brenda Woods,"947 Jessica Course Apt. 036
Port Adriennemouth, OH 56378",663-833-1627,katieyates@example.org,Ashley Vargas,christopher61@example.net,Thursday,47.68673071
2023-01-05 20:00:00,Carrot Cake,2,15.96227043,West,Credit Card,FALSE,Cloudy,27.63670078,Poor,Neutral,31,In Store,Sarah Rodriguez,"10233 Lynn Square Suite 499
Sullivanfort, IN 85281",001-840-940-1700x5862,vsimpson@example.org,Justin Spencer,jeremy29@example.net,Thursday,31.92454086
2023-01-05 21:00:00,Carrot Cake,5,7.21976221,East,Cash,FALSE,Cloudy,22.21180876,Excellent,Negative,30,In Store,Kevin Rodriguez DDS,"USCGC Hawkins
FPO AA 83509",347-605-1527x450,heidiromero@example.com,Paul Fowler,whitney54@example.net,Thursday,36.09881105
2023-01-05 22:00:00,Red Velvet Cake,4,17.78836673,South,Credit Card,TRUE,Sunny,29.17483513,Excellent,,52,In Store,Cory Allen,"USS Zavala
FPO AA 37515",(527)580-9446x5001,james05@example.com,Crystal Perez,,Thursday,71.15346691
2023-01-05 23:00:00,Chocolate Cake,1,15.66327075,West,Online,TRUE,Cloudy,28.4862096,Average,Negative,22,Phone Order,Kathy Byrd,"789 Russell Summit Suite 010
Tammytown, NJ 03288",725-534-1241x947,marythompson@example.org,Jose Baker,bettyclarke@example.org,Thursday,15.66327075
2023-01-06 00:00:00,Red Velvet Cake,2,18.60414213,North,Online,TRUE,Rainy,30.72053475,Poor,Negative,33,In Store,Rachel Jones,"253 Kelley Spur
Wallermouth, GU 72841",953-438-8065,alexisgarcia@example.net,Kenneth King,perezjennifer@example.org,Friday,37.20828427
2023-01-06 01:00:00,Chocolate Cake,5,6.985585686,South,Online,TRUE,Cloudy,34.06556923,Average,Neutral,44,Online Order,Patrick Hall,"92516 Decker Locks
North Michelleberg, RI 24368",560.568.7798x00931,,Marcia Tyler,langdavid@example.org,Friday,34.92792843
2023-01-06 02:00:00,Chocolate Cake,2,13.89521751,North,Cash,TRUE,Cloudy,33.68381842,Good,Negative,48,In Store,Paula Johnson,"050 Savannah Grove Suite 415
Lauramouth, LA 38699",459.374.7656x777,matthewsrobert@example.org,Robert Williams,davidharrison@example.net,Friday,27.79043501
2023-01-06 03:00:00,Vanilla Cake,1,13.98680878,West,Cash,TRUE,Sunny,,Good,Positive,28,Phone Order,Penny Boyer,"4331 Andrew Ports
West Robert, VI 48816",971.993.6277x7677,amandamoore@example.org,Brenda Wiley,gail60@example.org,Friday,13.98680878
2023-01-06 04:00:00,Red Velvet Cake,5,10.30191111,South,Online,TRUE,Rainy,23.67073396,Average,Positive,36,Online Order,Jeffrey Mcintyre,"33945 Hawkins Lights
North Collin, NJ 12116",+1-287-745-5979x0192,howard06@example.net,Jason Ingram,robertwilliams@example.net,Friday,51.50955554
2023-01-06 05:00:00,Pizza Pepperoni,2,11.87699637,South,Cash,TRUE,Sunny,21.9734796,Poor,,58,Phone Order,Brian Hunt,"1418 Christine Summit
Heathertown, LA 35607",556.956.6214,victoriasellers@example.org,Matthew Watson,marcusdavis@example.org,Friday,23.75399274
2023-01-06 06:00:00,Pizza Beef Double decker,3,5.569723449,West,Online,TRUE,Cloudy,24.53415051,Excellent,Negative,31,Online Order,Shawn Wright,"985 Edward Fort
Lake Dianeville, ID 97215",736.539.4645x9461,hullkayla@example.org,Michael Smith,,Friday,16.70917035
2023-01-06 07:00:00,Pizza Beef Double decker,1,16.18790058,East,Cash,FALSE,Sunny,33.42627759,Good,,29,Phone Order,John Morris,"176 Jacob Mission
East Ashleyberg, OH 98253",963.511.2539x9127,byrdpatricia@example.net,Brandon Arellano,omar13@example.org,Friday,16.18790058
2023-01-06 08:00:00,Red Velvet Cake,1,13.23983719,South,Online,FALSE,Sunny,34.58080212,Poor,Negative,46,Phone Order,Adrian Reeves,"14252 Kristin Burg Apt. 894
East Teresaport, NJ 66711",(891)407-3879x123,xarnold@example.org,Cynthia Rogers,vsavage@example.org,Friday,13.23983719
2023-01-06 09:00:00,Red Velvet Cake,1,5.866115778,South,Credit Card,TRUE,Sunny,32.88987427,Poor,,27,Online Order,Amanda Guerra,"652 Woods Overpass Suite 440
Lisaton, DE 73120",8932290202,sonya26@example.net,Christopher Smith,scott68@example.org,Friday,5.866115778
2023-01-06 10:00:00,Vanilla Cake,3,15.21133839,North,Online,TRUE,Sunny,21.65026582,Good,Neutral,35,In Store,Craig Lee,"36945 Brown Points
West Ryan, OR 92476",231.515.9333x2417,xthompson@example.com,Michael Bell,,Friday,45.63401518
2023-01-06 11:00:00,Red Velvet Cake,3,12.00173116,East,Online,TRUE,Cloudy,34.21141997,Good,Negative,54,Online Order,Melissa Zamora,"710 Lisa Prairie
Christianbury, WI 96197",(399)399-8809x542,,Robert Williamson,william87@example.com,Friday,36.00519348
2023-01-06 12:00:00,Chocolate Cake,4,5.516918891,North,Cash,TRUE,Cloudy,26.35037041,Poor,Neutral,47,Online Order,Christina Werner,"758 Shane Rue Suite 322
Lake Sarah, UT 97414",(351)997-2448,amitchell@example.net,Sarah Durham,michaeldavis@example.com,Friday,22.06767557
2023-01-06 13:00:00,Carrot Cake,2,19.5441159,North,Cash,FALSE,Rainy,20.13965436,Excellent,Negative,41,Online Order,Katherine Gordon,"89268 Kevin Freeway
West Daniel, CO 49335",441.928.9954x035,meganwest@example.net,Anita Fisher,walter45@example.net,Friday,39.08823181
2023-01-06 14:00:00,Carrot Cake,4,19.23668215,East,Cash,FALSE,Sunny,26.63590611,Average,Negative,49,Online Order,Samuel Morrison,"PSC 4457, Box 4505
APO AA 08146",257-574-5132,hernandezmatthew@example.org,Kimberly Hampton,nathan00@example.com,Friday,76.94672859
2023-01-06 15:00:00,Chocolate Cake,2,12.69353624,East,Cash,TRUE,Sunny,20.69103755,Good,Positive,30,Online Order,Alicia Brown,"6933 Cooper Mission Suite 891
North Anna, VT 02931",848-432-4618,wgrant@example.net,Susan Davis,molly10@example.net,Friday,25.38707248
2023-01-06 16:00:00,Fruit Cake,3,6.405086311,West,Cash,FALSE,Rainy,,Average,Neutral,42,Phone Order,James Ramirez,"2948 Christopher Parks
Jenniferland, OR 96259",001-891-572-2966x6537,derek02@example.com,Kathleen Ingram,ryan67@example.org,Friday,19.21525893
2023-01-06 17:00:00,Chocolate Cake,3,16.31931832,East,Cash,FALSE,Sunny,25.07831041,Poor,Positive,48,Phone Order,Angela Manning,"4982 Riley Grove Apt. 224
Hopkinsbury, GU 53680",+1-755-967-7091x725,markholt@example.net,Kelly Li,lance69@example.net,Friday,48.95795497
2023-01-06 18:00:00,Pizza Pepperoni,4,12.3789665,South,Credit Card,TRUE,Rainy,27.101524,Average,,15,In Store,Michelle Roberts,"628 Erica Turnpike Suite 241
Reedview, VA 11549",+1-742-450-6337x3053,evan70@example.net,Marcus Nelson,ryanreed@example.com,Friday,49.51586601
2023-01-06 19:00:00,Cheesecake,5,9.536712174,East,Online,TRUE,Cloudy,,Excellent,,55,In Store,James Banks,"0151 Kennedy Locks
Hendrixmouth, LA 57288",706-322-6856,angelicaklein@example.org,Beth Smith,tracy19@example.net,Friday,47.68356087
2023-01-06 20:00:00,Pizza Margherita,4,12.37127266,West,Online,TRUE,Rainy,,Poor,,45,Online Order,Douglas King,"288 Stephanie Trafficway Apt. 323
Greenchester, AL 85330",834-696-7454x3374,eric13@example.com,Diana Franklin,cynthia19@example.net,Friday,49.48509065
2023-01-06 21:00:00,Chocolate Cake,2,12.83666218,West,Online,TRUE,Sunny,29.92852365,Excellent,Neutral,50,In Store,Jason Bernard,"57614 Matthew Parks Suite 159
Kathleenburgh, ME 13904",421.533.8655x8936,brianna88@example.net,Sean Lang,terri18@example.org,Friday,25.67332436
2023-01-06 22:00:00,Red Velvet Cake,4,13.44067549,West,Credit Card,FALSE,Rainy,26.51073303,Poor,Positive,58,In Store,Susan Bowers,"586 Adkins Terrace
South Julieland, MT 80454",(289)362-9065x36062,gibbsmichelle@example.org,Thomas Padilla,garciajustin@example.org,Friday,53.76270194
2023-01-06 23:00:00,Red Velvet Cake,1,11.6183557,East,Online,TRUE,Cloudy,32.29141781,Excellent,Neutral,47,Online Order,Eugene Mccoy,"27219 Bailey Parkway Apt. 498
Sanchezton, MT 75537",(343)656-8054x61910,,Lisa Chen,carterpatrick@example.org,Friday,11.6183557
2023-01-07 00:00:00,Vanilla Cake,2,14.08632955,East,Credit Card,FALSE,Sunny,33.58373206,Poor,Neutral,47,Phone Order,Jessica Stewart,"70939 Brenda Hills Apt. 177
New Josephfurt, VA 34340",+1-280-249-9904,sophia74@example.net,Ashley Wyatt,kari69@example.org,Saturday,28.17265909
2023-01-07 01:00:00,Chocolate Cake,2,18.78102066,North,Credit Card,TRUE,Cloudy,21.7963995,Excellent,Negative,53,Phone Order,Victor King,"125 Ortega Tunnel
Hawkinshaven, VT 76423",001-541-897-8617,jhuff@example.com,Nicholas Williams,vmathews@example.org,Saturday,37.56204132
2023-01-07 02:00:00,Vanilla Cake,5,10.43402131,North,Credit Card,FALSE,Cloudy,27.97899466,Poor,Positive,32,In Store,Dr. Megan Reyes,"169 James Estate
West Brandi, UT 25752",484-351-7962,tracidavis@example.net,Harry House,rogerslarry@example.com,Saturday,52.17010653
2023-01-07 03:00:00,Chocolate Cake,3,15.88574695,South,Online,TRUE,Rainy,24.2676794,Excellent,Neutral,37,Phone Order,Travis Richard,"USNS Figueroa
FPO AP 84984",(462)684-4941x04816,,Jacob Dixon,huangsusan@example.org,Saturday,47.65724084
2023-01-07 04:00:00,Pizza Margherita,2,18.41678835,North,Credit Card,TRUE,Cloudy,20.70591797,Poor,Positive,37,Phone Order,William Brown,"86447 George Junctions Suite 752
Lake Thomasland, ID 40357",625.667.2394x36274,,Raymond Green,cohenmelvin@example.com,Saturday,36.8335767
2023-01-07 05:00:00,Cheesecake,3,11.83968914,South,Online,FALSE,Sunny,30.02820043,Excellent,Positive,29,In Store,Michael Sanchez,"6210 Carter Drives Apt. 810
Longfurt, DC 87975",(225)405-9766x311,tiffany18@example.com,Lisa Dawson,,Saturday,35.51906741
2023-01-07 06:00:00,Carrot Cake,4,11.65183755,West,Online,FALSE,Cloudy,,Good,Neutral,40,Online Order,Nicole Nunez MD,"6994 Miller Roads Suite 156
Sylviafort, NY 11663",(318)364-2044x333,opatton@example.com,Stephen Smith,nicolehall@example.net,Saturday,46.60735018
2023-01-07 07:00:00,Pizza Beef Double decker,1,14.03175478,North,Cash,FALSE,Cloudy,22.44353982,Average,Positive,44,In Store,Manuel Lester,"USS Hernandez
FPO AA 85165",(415)429-4581x955,randallthomas@example.org,Elijah Lam,,Saturday,14.03175478
2023-01-07 08:00:00,Chocolate Cake,5,13.87110139,East,Cash,TRUE,Rainy,32.18620486,Poor,Negative,39,In Store,Heather Washington,"963 Delgado Terrace Suite 836
West Johnathanmouth, NE 65961",(297)479-8727x20238,,Jacqueline Blackwell,danielle75@example.net,Saturday,69.35550696
2023-01-07 09:00:00,Cheesecake,3,17.09884013,North,Credit Card,FALSE,Cloudy,32.800936,Excellent,Negative,59,In Store,Pamela Grant,"89955 Smith Trail Apt. 506
Buchananburgh, MA 93542",(882)733-0528x68119,georgecook@example.com,Darlene Martin,bryanjohnson@example.org,Saturday,51.2965204
2023-01-07 10:00:00,Carrot Cake,2,12.14725076,South,Credit Card,FALSE,Rainy,33.71510664,Good,Negative,30,Online Order,Catherine Taylor,"256 Danny Manor Apt. 260
East Jeanettestad, CA 68100",(884)726-9797x7351,chelseamiller@example.org,Gerald Wolf,,Saturday,24.29450151
2023-01-07 11:00:00,Fruit Cake,3,19.94184424,North,Online,FALSE,Rainy,23.97927634,Poor,Negative,53,Online Order,Stacy Pearson,"306 Reed Meadows Apt. 857
South Markland, MI 25196",001-397-901-4587,jonesdwayne@example.com,Lynn Mcclain,ysuarez@example.net,Saturday,59.82553273
2023-01-07 12:00:00,Pizza Margherita,2,5.892073533,West,Credit Card,FALSE,Sunny,,Poor,Positive,59,Online Order,Veronica Sparks,"008 Bailey Pass Suite 576
Manningburgh, GU 37157",398.632.1305,terrytheresa@example.org,Samantha Marshall,qbenton@example.org,Saturday,11.78414707
2023-01-07 13:00:00,Vanilla Cake,3,5.047517729,East,Credit Card,FALSE,Sunny,24.80994132,Poor,Negative,28,Online Order,Danielle Hanson,"656 Jensen Alley
Jonathanville, KY 20144",733.377.6766,gordondavid@example.org,Ian Thomas DDS,paul82@example.com,Saturday,15.14255319
2023-01-07 14:00:00,Vanilla Cake,2,14.60297467,South,Online,FALSE,Sunny,28.2850702,Average,Neutral,31,In Store,Mr. Luis Meyers,"41972 Tiffany Glens Suite 228
Teresachester, NV 32569",764-457-7497x4956,amber85@example.com,Melissa Hernandez,icarroll@example.net,Saturday,29.20594935
2023-01-07 15:00:00,Red Velvet Cake,4,9.476523685,East,Credit Card,FALSE,Sunny,20.75761206,Excellent,Negative,26,Phone Order,Sarah Wilkins,"521 Gomez Ferry
Websterborough, VA 21548",2836366933,marksmith@example.net,Michael Robinson,nowens@example.com,Saturday,37.90609474
2023-01-07 16:00:00,Carrot Cake,2,8.60573583,East,Credit Card,FALSE,Rainy,20.65821633,Excellent,Neutral,43,In Store,Charlene Parsons,"477 Phillips Wall
East Carla, MH 76280",+1-816-655-6394x5321,samuel71@example.com,Christopher Anderson,ymcintosh@example.net,Saturday,17.21147166
2023-01-07 17:00:00,Fruit Cake,2,9.6784862,South,Online,FALSE,Cloudy,30.80559819,Poor,Neutral,46,Online Order,Catherine Holmes,"757 Kyle Rapid Apt. 284
Port Bradbury, MA 09077",001-376-932-6130x709,lori99@example.net,Emma Mercado,,Saturday,19.3569724
2023-01-07 18:00:00,Cheesecake,1,8.840713477,East,Online,TRUE,Sunny,26.66719967,Poor,Negative,38,Phone Order,Roger Willis,"06760 Newton Roads
Brownside, CO 97812",+1-481-676-2417,mmartinez@example.net,Anthony Perez,robert23@example.net,Saturday,8.840713477
2023-01-07 19:00:00,Pizza Margherita,2,5.461850745,East,Cash,TRUE,Sunny,23.84438563,Poor,Negative,27,In Store,Debra Bradley,"PSC 8244, Box 7135
APO AA 68168",494-616-7986x40046,steven33@example.net,Brian Luna,rbaxter@example.net,Saturday,10.92370149
2023-01-07 20:00:00,Carrot Cake,1,19.57299564,North,Online,FALSE,Sunny,22.85620244,Good,,34,Phone Order,Keith Sexton,"52413 Timothy Mount Suite 722
Lindafurt, MT 12953",001-980-293-0689x2263,jacquelineallen@example.com,Whitney Gonzalez MD,christophergarcia@example.org,Saturday,19.57299564
2023-01-07 21:00:00,Fruit Cake,5,8.311182327,East,Cash,TRUE,Cloudy,30.04930236,Poor,Neutral,29,Online Order,Christopher Smith,"34448 Franco Ramp
West Francesburgh, AL 85007",(543)268-6130,dskinner@example.net,Kevin Andrews,tferguson@example.net,Saturday,41.55591163
2023-01-07 22:00:00,Pizza Beef Double decker,1,16.01044644,East,Credit Card,TRUE,Sunny,20.00602316,Average,Negative,18,Phone Order,Brenda Kerr,"98058 Scott Hollow Suite 474
West Ryan, WA 89231",601.235.3953x5478,angelabryan@example.org,Larry Olsen,wpayne@example.org,Saturday,16.01044644
2023-01-07 23:00:00,Chocolate Cake,4,16.43894592,East,Online,FALSE,Cloudy,32.08836754,Excellent,Positive,48,Phone Order,Wesley Rivas,"754 Thomas Motorway
Sarahfurt, FL 11514",261.575.7292x96866,thomaswalker@example.net,Charles Michael,afernandez@example.net,Saturday,65.75578368
